"","Open","High","Low","Close","Volume","Unadj.Close","Div","Split","Adj.Div"
"1",1.58490450358519,1.58490450358519,1.56153639846701,1.56356934335516,7832294.95929193,384.750009,NA,NA,NA
"2",1.5666171595274,1.61132071747337,1.5666171595274,1.61132071747337,3674669.21682597,396.500266,NA,NA,NA
"3",1.61335060634042,1.62858998792709,1.61335060634042,1.61335060634042,5039546.35450419,396.999764,NA,NA,NA
"4",1.61335060634042,1.62858998792709,1.59709606493576,1.60014402740688,2887240.09893469,393.75,NA,NA,NA
"5",1.61335060634042,1.63976667799358,1.61335060634042,1.63976667799358,5916217.43908982,403.500009,NA,NA,NA
"6",1.63976667799358,1.65602107309936,1.63062293281525,1.64078154927767,6257436.72350937,403.74974,NA,NA,NA
"7",1.64484743905397,1.66211685580658,1.64484743905397,1.65195823934416,5076293.04667245,406.500006,NA,NA,NA
"8",1.65195823934416,1.65703900040455,1.64179961881788,1.65703900040455,4420102.11509638,407.750237,NA,NA,NA
"9",1.65703900040455,1.68548510722364,1.65703900040455,1.68345216233549,8110519.91428018,414.249766,NA,NA,NA
"10",1.68345216233549,1.6986915398583,1.6763413620453,1.68649997850773,6824385.68839109,414.999747,NA,NA,NA
"11",1.68447008557682,1.68447008557682,1.65399118423231,1.66008696287567,4147126.68756074,408.500254,NA,NA,NA
"12",1.66313478311176,1.68548510722364,1.66313478311176,1.68142226940458,3973892.28162466,413.750267,NA,NA,NA
"13",1.68142226940458,1.68853292339588,1.66821263851379,1.6763413620453,2792748.60478774,412.5,NA,NA,NA
"14",1.6763413620453,1.68243714475252,1.66008696287567,1.68243714475252,2871491.51657687,413.999999,NA,NA,NA
"15",1.68243714475252,1.70173950639328,1.68243714475252,1.68548510722364,3044725.92251295,414.750016,NA,NA,NA
"16",1.68548510722364,1.69259576121494,1.68040419986437,1.68345216233549,2162805.31047472,414.249766,NA,NA,NA
"17",1.68345216233549,1.70072448474645,1.68243714475252,1.69056586828403,3044725.92251295,416.000247,NA,NA,NA
"18",1.69056586828403,1.70072448474645,1.68243714475252,1.70072448474645,2283544.44188471,418.499994,NA,NA,NA
"19",1.70580539210573,1.72510761151146,1.70580539210573,1.72510761151146,5207531.23298766,424.499989,NA,NA,NA
"20",1.72510761151146,1.72510761151146,1.71291604609703,1.71393106774385,2414782.62819992,421.749759,NA,NA,NA
"21",1.71393106774385,1.715964012632,1.6986915398583,1.70478732256552,2362287.35367384,419.499743,NA,NA,NA
"22",1.70478732256552,1.72307466662331,1.6986915398583,1.72205979127536,3265206.07552251,423.750007,NA,NA,NA
"23",1.72205979127536,1.72663159071509,1.71901182880424,1.72205979127536,1769090.75152908,423.750007,NA,NA,NA
"24",1.72205979127536,1.72409273616352,1.70580539210573,1.70783528503664,2057814.76142254,420.24976,NA,NA,NA
"25",1.70824075109787,1.71433798103658,1.69706446426188,1.71128929493283,2492933.67963293,420.999742,0.09975,NA,0.00133
"26",1.71128929493283,1.72246863445064,1.70011315036563,1.70011315036563,2293498.9852623,418.250263,NA,NA,NA
"27",1.70316169013577,1.71738652080671,1.70316169013577,1.70316169013577,2125553.9794765,419.000244,NA,NA,NA
"28",1.70316169013577,1.71332271840818,1.69909483505541,1.7072254925343,1968105.53655231,419.999993,NA,NA,NA
"29",1.7072254925343,1.71027417863805,1.69807972282546,1.69807972282546,1495760.20777976,417.750013,NA,NA,NA
"30",1.69807972282546,1.70112826259559,1.67978803707416,1.70112826259559,2991520.41555952,418.499994,NA,NA,NA
"31",1.70112826259559,1.7072254925343,1.69706446426188,1.69706446426188,2057326.32087602,417.500246,NA,NA,NA
"32",1.69757049403595,1.71027417863805,1.69757049403595,1.69807972282546,2755347.75117324,417.750013,NA,NA,NA
